id_usuario,pais,tipo_suscripcion,antiguedad_dias,dias_activo_ult_30,minutos_escucha_prom_dia,fallos_pago_ult_60,renovacion_automatica,dias_desde_ultimo_login,es_churn
u_016304,MX,premium_individual,328,4,37.0,0,1,7,0
u_046961,ES,premium_estudiante,153,20,53.0,0,1,3,0
u_009101,CL,premium_familiar,1204,14,53.3,0,1,6,0
u_019833,US,premium_familiar,372,2,9.1,1,1,6,1
u_034339,IT,premium_estudiante,168,16,58.0,0,1,22,0
u_011791,AR,premium_estudiante,203,4,33.0,0,0,7,1
u_010157,ES,premium_estudiante,381,0,11.7,0,1,5,1
u_028290,ES,premium_individual,705,15,62.3,0,1,3,0
u_049311,MX,premium_individual,47,2,16.4,0,1,6,0
u_040859,ES,premium_individual,808,3,22.5,1,1,5,0
u_032070,IT,premium_individual,34,12,42.3,0,1,2,0
u_025554,AR,premium_individual,1202,14,6.0,0,1,3,0
u_031835,IT,premium_individual,439,18,95.0,0,1,5,0
u_036577,AR,premium_estudiante,364,19,46.3,0,0,5,0
u_012208,ES,premium_familiar,604,19,99.8,0,1,3,0
u_047462,CO,premium_individual,471,16,62.2,0,1,6,0
u_040038,AR,premium_estudiante,128,18,65.2,0,1,8,0
u_018765,ES,premium_individual,241,20,13.8,0,0,4,0
u_033944,BR,premium_individual,225,19,23.4,0,1,6,0
u_025726,FR,premium_individual,1060,3,29.9,0,1,4,0
u_022070,MX,premium_individual,1438,17,35.0,0,1,5,0
u_037829,ES,premium_individual,52,15,26.9,0,1,3,0
u_040388,AR,premium_familiar,35,15,27.5,0,1,20,0
u_020435,MX,premium_estudiante,90,3,13.3,0,1,14,0
u_047973,MX,premium_individual,414,17,23.8,0,1,2,0
u_002344,ES,premium_individual,781,4,5.4,1,1,3,1
u_023674,ES,premium_estudiante,155,19,15.9,0,1,3,0
u_037734,AR,premium_familiar,217,18,54.9,0,1,3,0
u_038693,ES,premium_estudiante,585,20,35.2,0,1,10,0
u_016303,US,premium_individual,425,4,14.9,0,1,3,0
u_002518,CL,premium_estudiante,67,3,20.2,0,1,10,0
u_008897,US,premium_individual,142,20,149.2,0,1,8,0
u_009745,ES,premium_individual,1064,19,53.8,0,1,4,0
u_038941,FR,premium_familiar,1143,14,32.9,0,1,4,0
u_034815,ES,premium_estudiante,565,3,38.8,0,1,6,0
u_001898,ES,premium_familiar,309,20,24.4,1,1,5,0
u_011769,ES,premium_individual,619,16,33.2,0,1,10,0
u_003587,ES,premium_estudiante,1512,14,72.3,1,1,2,0
u_018064,ES,premium_estudiante,163,11,19.0,0,1,14,0
u_034406,ES,premium_familiar,729,5,50.1,0,1,22,0
u_000182,US,premium_individual,157,18,36.8,0,1,4,0
u_006749,ES,premium_individual,173,1,38.1,0,1,10,1
u_038592,CO,premium_estudiante,1655,17,46.0,1,1,3,0
u_018396,ES,premium_estudiante,584,18,31.2,1,1,2,0
u_014638,AR,premium_individual,318,17,46.7,3,1,2,1
u_029816,ES,premium_individual,727,16,20.6,0,0,13,0
u_043131,ES,premium_familiar,449,21,182.9,0,1,29,0
u_002318,CL,premium_individual,209,16,43.4,0,1,7,0
u_023808,IT,premium_estudiante,301,13,32.9,0,1,6,0
u_048204,AR,premium_individual,645,16,91.6,0,1,10,0
u_010364,ES,premium_individual,315,19,23.4,0,1,1,0
u_000175,ES,premium_estudiante,60,15,39.1,0,1,7,0
u_045643,ES,premium_individual,253,18,58.7,0,1,5,0
u_048616,FR,premium_individual,240,17,39.0,0,0,2,0
u_025409,ES,premium_individual,510,19,45.4,0,1,9,0
u_006816,ES,premium_familiar,282,17,32.4,0,1,2,0
u_046416,ES,premium_individual,210,17,26.8,0,1,17,0
u_005653,ES,premium_individual,481,21,73.8,0,1,5,0
u_028604,CO,premium_individual,35,13,34.3,0,1,4,0
u_034927,AR,premium_individual,767,17,42.6,1,1,3,0
u_034764,FR,premium_individual,1475,20,61.6,0,0,13,0
u_049108,US,premium_individual,1058,20,50.5,0,1,8,0
u_042847,IT,premium_familiar,472,19,11.3,1,1,5,1
u_029665,MX,premium_individual,300,13,27.5,0,1,3,0
u_007793,ES,premium_individual,87,14,32.6,0,1,4,0
u_048782,CO,premium_individual,338,18,48.7,0,1,19,0
u_019563,ES,premium_individual,299,15,20.4,0,1,8,0
u_001682,US,premium_individual,1000,4,44.4,0,1,14,0
u_029638,FR,premium_individual,229,16,107.5,0,1,3,0
u_033225,ES,premium_individual,1382,16,30.8,0,1,5,0
u_008673,ES,premium_individual,527,22,61.9,0,1,12,0
u_035249,AR,premium_individual,774,18,11.1,0,1,15,0
u_019552,BR,premium_individual,423,19,56.5,0,1,6,0
u_023542,MX,premium_familiar,417,18,62.1,0,0,16,0
u_043481,ES,premium_individual,613,16,43.9,2,1,3,1
u_024730,MX,premium_individual,309,16,25.3,0,1,4,0
u_015247,CO,premium_individual,580,23,35.5,0,1,3,0
u_027946,US,premium_individual,168,17,25.2,0,1,7,0
u_001537,MX,premium_individual,125,17,71.7,1,1,3,0
u_038010,AR,premium_individual,703,18,36.0,3,1,11,1
u_015467,ES,premium_estudiante,243,21,84.3,3,1,3,1
u_047280,ES,premium_individual,328,18,27.2,0,0,5,0
u_011973,AR,premium_familiar,381,17,16.4,1,1,4,0
u_045875,AR,premium_individual,1849,17,26.1,0,1,5,0
u_011596,ES,premium_individual,1130,18,97.5,1,1,6,0
u_005744,ES,premium_familiar,333,14,50.6,0,1,7,0
u_017184,US,premium_familiar,89,20,112.9,0,1,7,0
u_033639,ES,premium_individual,497,18,30.8,0,1,2,0
u_009713,ES,premium_familiar,401,17,40.1,0,1,21,0
u_004022,ES,premium_individual,102,16,27.9,1,1,8,0
u_026981,ES,premium_individual,991,18,41.5,0,1,3,0
u_007402,BR,premium_individual,227,12,92.4,0,0,6,0
u_037301,FR,premium_individual,2067,17,9.2,0,1,7,0
u_041434,ES,premium_familiar,278,5,20.7,0,0,9,0
u_038049,ES,premium_familiar,713,18,32.6,1,1,11,0
u_009411,MX,premium_familiar,584,18,23.2,0,1,9,0
u_043152,DE,premium_individual,909,16,34.5,0,1,3,0
u_042329,CO,premium_individual,276,13,23.3,0,1,2,0
u_013578,CO,premium_individual,886,16,13.2,0,1,2,0
u_010397,US,premium_individual,1215,0,20.8,0,1,4,0
u_014274,FR,premium_individual,1098,21,54.4,0,1,2,0
u_039512,IT,premium_individual,366,15,19.3,0,1,4,0
u_044552,CL,premium_individual,69,17,19.6,0,1,4,0
u_037484,CL,premium_individual,640,14,22.4,0,1,2,0
u_028754,ES,premium_familiar,386,3,17.8,0,1,7,0
u_004376,ES,premium_individual,59,1,28.3,0,1,7,1
u_042384,AR,premium_familiar,564,16,24.6,0,1,4,0
u_015878,MX,premium_individual,2433,12,43.6,0,1,2,0
u_015326,US,premium_individual,354,19,40.1,0,1,3,0
u_037554,MX,premium_individual,139,22,31.2,0,1,4,0
u_012006,AR,premium_individual,556,1,24.2,0,1,5,0
u_005870,CO,premium_individual,681,17,76.3,2,0,4,1
u_011591,ES,premium_estudiante,1004,17,29.4,0,1,3,0
u_037877,ES,premium_individual,341,13,54.4,0,1,6,0
u_039312,US,premium_individual,631,17,20.4,0,1,10,0
u_012009,ES,premium_familiar,680,16,48.1,0,1,4,0
u_044137,CO,premium_individual,327,12,32.8,0,1,6,0
u_032381,AR,premium_individual,501,17,34.0,0,1,9,0
u_020724,MX,premium_familiar,566,18,25.0,0,1,2,0
u_030418,CO,premium_individual,246,18,22.7,0,1,8,0
u_022246,ES,premium_individual,669,19,44.5,0,1,2,0
u_011366,IT,premium_individual,361,18,46.8,0,1,7,0
u_024280,US,premium_individual,379,20,63.1,0,0,4,0
u_033753,AR,premium_individual,1341,22,26.4,0,1,5,0
u_002580,AR,premium_individual,81,15,129.6,0,1,4,0
u_017334,CO,premium_individual,840,2,14.5,0,0,10,1
u_024997,MX,premium_individual,673,21,29.4,1,1,9,1
u_010741,AR,premium_individual,1082,12,24.9,0,1,7,0
u_031246,MX,premium_individual,809,1,24.4,2,1,23,1
u_017685,ES,premium_familiar,303,16,46.2,0,0,12,0
u_027719,ES,premium_individual,255,20,85.0,0,1,2,0
u_006014,ES,premium_familiar,230,20,61.5,0,1,6,0
u_007487,ES,premium_individual,118,16,42.1,0,0,5,0
u_014077,CO,premium_familiar,495,15,42.5,0,0,5,0
u_005743,BR,premium_familiar,369,18,66.7,0,1,8,0
u_010292,ES,premium_individual,88,17,36.3,0,1,3,0
u_002310,US,premium_familiar,672,19,16.9,0,1,5,0
u_001792,MX,premium_estudiante,132,20,43.0,0,1,2,0
u_033224,ES,premium_individual,1750,19,27.5,0,1,2,0
u_008429,FR,premium_individual,363,17,32.1,0,1,4,0
u_045054,IT,premium_individual,70,18,68.1,0,0,3,0
u_016519,ES,premium_individual,286,18,12.7,1,1,11,0
u_012316,US,premium_familiar,450,18,19.6,0,1,8,0
u_009552,MX,premium_familiar,174,20,28.5,0,1,3,0
u_012264,CO,premium_familiar,952,17,63.7,1,1,9,0
u_024465,ES,premium_individual,782,17,66.0,0,1,2,0
u_005733,ES,premium_individual,95,13,47.8,0,1,8,0
u_046213,AR,premium_individual,546,17,58.1,0,1,5,0
u_022593,ES,premium_individual,630,20,70.7,0,0,4,0
u_049832,ES,premium_individual,243,16,39.6,0,1,5,0
u_044964,IT,premium_familiar,358,17,68.8,0,1,11,0
u_003951,ES,premium_individual,330,16,27.3,0,1,2,0
u_003879,ES,premium_individual,241,2,9.4,0,1,14,1
u_004469,MX,premium_familiar,275,19,18.8,0,1,13,0
u_000379,AR,premium_familiar,1005,17,44.2,1,1,12,0
u_011334,AR,premium_individual,578,19,20.9,0,0,10,0
u_009523,MX,premium_estudiante,637,20,45.9,0,1,2,0
u_015907,IT,premium_individual,225,17,40.3,2,0,3,1
u_036596,ES,premium_individual,551,20,58.5,0,1,3,0
u_019188,FR,premium_individual,455,20,10.7,0,1,11,0
u_011493,ES,premium_individual,1452,20,290.8,0,1,2,0
u_039566,ES,premium_individual,709,16,72.1,0,1,19,0
u_033247,IT,premium_familiar,601,16,35.8,0,1,14,0
u_027330,ES,premium_individual,310,19,102.7,0,1,5,0
u_048478,IT,premium_individual,340,20,47.9,0,0,9,0
u_012704,IT,premium_individual,127,18,48.0,0,1,2,0
u_020547,ES,premium_individual,1494,5,29.0,0,1,10,0
u_044148,AR,premium_individual,990,18,50.3,0,1,6,0
u_027602,ES,premium_individual,241,8,50.6,1,1,5,0
u_017942,ES,premium_estudiante,587,19,101.9,0,1,1,0
u_004557,CL,premium_individual,452,15,17.8,0,1,2,0
u_020660,CL,premium_individual,504,14,39.0,0,1,3,0
u_001502,US,premium_individual,267,19,24.5,0,1,10,0
u_016385,US,premium_individual,392,13,28.2,0,1,3,0
u_021509,ES,premium_individual,193,1,17.7,0,1,8,1
u_033007,FR,premium_familiar,444,18,37.6,1,1,8,0
u_028427,US,premium_individual,1344,16,51.5,0,1,9,0
u_037352,ES,premium_familiar,838,3,27.8,0,1,5,0
u_049426,AR,premium_individual,404,17,44.7,0,1,2,0
u_019039,MX,premium_estudiante,359,18,42.8,0,1,5,0
u_012621,ES,premium_individual,570,12,43.9,1,1,11,0
u_013497,FR,premium_familiar,197,23,28.0,0,0,9,0
u_011432,US,premium_familiar,136,18,34.1,0,1,2,0
u_034718,US,premium_individual,447,19,23.1,0,1,3,0
u_016329,MX,premium_individual,467,18,28.0,0,1,3,0
u_039627,CL,premium_familiar,200,19,61.1,0,1,6,0
u_044417,CO,premium_individual,238,14,103.7,0,0,16,0
u_011106,AR,premium_familiar,154,20,53.3,0,1,2,0
u_008773,CO,premium_individual,845,14,12.7,0,0,10,0
u_021473,MX,premium_estudiante,196,15,33.9,0,1,4,0
u_031882,US,premium_individual,1029,5,11.7,0,1,4,0
u_013718,MX,premium_individual,490,18,62.1,0,1,6,0
u_040656,ES,premium_individual,572,16,24.3,0,1,14,0
u_034723,ES,premium_individual,867,14,74.3,0,1,4,0
u_012270,CL,premium_estudiante,819,17,24.6,0,1,14,0
u_039050,FR,premium_individual,718,19,41.8,0,1,2,0
u_044469,IT,premium_individual,112,18,75.8,0,1,3,0
u_042860,ES,premium_individual,1337,21,20.7,0,1,16,0
u_014411,US,premium_individual,357,18,35.2,0,1,3,0
u_036009,ES,premium_familiar,687,16,56.8,1,0,10,0
u_020908,FR,premium_individual,425,13,37.0,0,1,7,0
u_000712,ES,premium_familiar,625,0,26.5,1,1,4,1
u_031990,ES,premium_individual,917,3,32.3,0,1,10,0
u_034075,CO,premium_estudiante,8,13,26.4,0,1,3,0
u_035738,MX,premium_individual,1743,19,65.9,0,1,20,0
u_032251,ES,premium_estudiante,207,17,23.1,0,1,8,0
u_018641,ES,premium_individual,705,18,18.9,0,1,3,0
u_030273,DE,premium_estudiante,275,22,111.6,0,1,4,0
u_016908,ES,premium_individual,387,17,108.4,0,1,2,0
u_000718,AR,premium_familiar,195,14,17.6,0,1,3,0
u_032284,ES,premium_estudiante,141,16,42.4,0,1,3,0
u_031484,ES,premium_estudiante,310,21,26.8,0,1,2,0
u_045995,ES,premium_individual,244,22,89.5,0,1,2,0
u_049905,ES,premium_estudiante,156,13,30.4,0,1,4,0
u_041529,MX,premium_estudiante,45,18,23.8,0,0,14,0
u_041081,BR,premium_individual,655,23,52.1,2,0,2,1
u_002337,ES,premium_individual,206,18,21.1,0,1,7,0
u_003386,US,premium_estudiante,1096,18,68.5,0,1,3,0
u_040815,US,premium_individual,935,20,85.6,1,1,17,0
u_026066,ES,premium_individual,542,16,31.6,0,1,2,0
u_025042,FR,premium_individual,425,16,47.2,3,0,3,1
u_042871,AR,premium_individual,691,18,76.6,0,1,3,0
u_047142,AR,premium_individual,573,17,73.4,0,1,3,0
u_004438,MX,premium_familiar,199,17,44.6,0,1,12,0
u_001582,US,premium_estudiante,596,19,46.1,0,1,6,0
u_017833,US,premium_individual,376,16,20.7,0,1,3,0
u_038920,ES,premium_individual,381,16,39.0,0,1,11,0
u_042098,CO,premium_individual,204,19,28.8,0,1,4,0
u_043252,ES,premium_estudiante,428,14,29.7,0,1,3,0
u_032926,DE,premium_individual,259,0,25.6,0,1,13,0
u_000581,IT,premium_individual,317,15,40.9,0,1,9,0
u_048829,ES,premium_individual,373,16,33.6,1,1,3,0
u_021995,ES,premium_individual,1280,15,37.5,0,1,3,0
u_037499,AR,premium_individual,789,14,22.8,0,1,9,0
u_035136,MX,premium_individual,652,14,34.3,0,1,3,0
u_046070,ES,premium_individual,953,0,36.9,1,1,5,1
u_018128,AR,premium_familiar,512,14,39.6,0,1,5,0
u_012177,MX,premium_individual,187,17,93.6,1,1,5,0
u_022655,FR,premium_individual,1142,15,12.8,0,1,6,0
u_011364,CO,premium_individual,138,20,117.3,0,0,8,0
u_008031,ES,premium_individual,244,17,21.4,0,1,7,0
u_039465,FR,premium_individual,729,17,47.7,0,1,4,0
u_035792,ES,premium_estudiante,608,17,38.6,0,1,2,0
u_038488,CL,premium_estudiante,414,20,43.6,0,1,4,0
u_017057,US,premium_individual,105,18,22.3,0,0,2,0
u_034411,ES,premium_individual,483,19,19.6,0,1,3,0
u_023021,ES,premium_familiar,442,16,33.6,0,0,4,0
u_022818,IT,premium_individual,698,4,34.4,0,1,4,0
u_003807,ES,premium_familiar,380,12,18.5,0,1,4,0
u_034264,MX,premium_individual,900,17,81.6,0,1,6,0
u_030351,FR,premium_individual,465,18,43.1,0,1,2,0
u_045906,MX,premium_individual,920,16,18.6,0,1,3,0
u_019626,ES,premium_individual,291,18,41.3,0,0,18,0
u_007718,AR,premium_individual,849,26,91.3,0,1,14,0
u_022309,AR,premium_individual,342,18,24.3,0,1,4,0
u_029846,ES,premium_individual,407,21,31.8,0,1,7,0
u_035056,CO,premium_estudiante,89,18,96.5,2,1,13,1
u_021876,MX,premium_familiar,64,16,52.7,0,1,2,0
u_031472,FR,premium_individual,1031,20,28.6,0,1,3,0
u_009520,US,premium_individual,384,18,47.5,0,1,2,0
u_041572,CL,premium_familiar,125,15,54.7,0,1,13,0
u_048365,ES,premium_estudiante,540,20,54.4,0,0,5,0
u_045812,US,premium_familiar,292,17,18.2,0,0,3,0
u_027848,DE,premium_familiar,709,20,28.4,0,1,2,0
u_007062,ES,premium_individual,498,14,45.5,1,1,4,0
u_024013,US,premium_individual,481,18,28.8,0,1,3,0
u_035845,ES,premium_individual,178,12,29.1,0,1,3,0
u_018036,CL,premium_individual,299,17,26.2,0,1,8,0
u_010094,MX,premium_individual,604,15,56.8,0,1,4,0
u_001861,ES,premium_individual,822,13,46.6,0,1,5,0
u_010315,US,premium_familiar,277,16,88.4,0,1,7,0
u_034058,MX,premium_individual,659,12,28.9,0,1,4,0
u_039564,ES,premium_individual,521,16,127.5,0,1,3,0
u_010612,MX,premium_familiar,396,18,42.2,0,1,9,0
u_031676,ES,premium_individual,657,19,32.0,0,1,5,0
u_031394,ES,premium_estudiante,71,16,13.9,0,1,3,0
u_003320,ES,premium_estudiante,246,13,20.2,0,1,12,0
u_030365,ES,premium_individual,378,17,9.6,0,1,14,0
u_042619,CO,premium_individual,764,19,55.0,0,1,8,0
u_025165,BR,premium_estudiante,237,19,37.8,0,1,5,0
u_037367,ES,premium_individual,184,15,45.4,0,1,10,0
u_024913,AR,premium_individual,129,19,52.5,0,1,8,0
u_007346,BR,premium_individual,215,18,18.8,0,1,6,0
u_028621,ES,premium_individual,832,18,47.1,0,1,7,0
u_004268,ES,premium_familiar,200,22,24.4,0,1,9,0
u_040892,MX,premium_individual,432,20,44.8,0,1,5,0
u_026039,ES,premium_estudiante,306,22,21.1,0,1,15,0
u_026160,CL,premium_individual,1079,16,15.9,3,1,2,1
u_024459,ES,premium_individual,473,18,61.2,1,1,3,0
u_000608,MX,premium_individual,476,17,124.3,1,0,3,0
u_046471,ES,premium_individual,108,13,15.7,0,1,3,0
u_042454,AR,premium_individual,572,15,34.5,0,1,5,0
u_012431,BR,premium_individual,1092,17,136.8,0,1,10,0
u_017585,US,premium_estudiante,1051,16,31.1,0,0,10,0
u_017122,ES,premium_familiar,177,17,35.5,0,1,5,0
u_013832,ES,premium_familiar,402,0,15.2,2,1,7,1
u_038308,ES,premium_individual,68,17,18.4,0,0,8,0
u_042332,ES,premium_individual,144,17,29.5,0,1,2,0
u_009375,CO,premium_familiar,855,17,64.4,0,1,4,0
u_012115,IT,premium_individual,173,5,49.1,1,1,32,1
u_010100,ES,premium_familiar,252,19,68.9,0,1,2,0
u_040853,FR,premium_estudiante,588,19,118.4,0,1,12,0
u_036442,ES,premium_individual,1057,0,18.9,0,0,9,1
u_030216,US,premium_individual,510,16,49.4,0,1,4,0
u_047476,ES,premium_individual,589,19,59.5,0,1,5,0
u_029812,ES,premium_individual,419,16,40.7,0,1,6,0
u_004705,ES,premium_individual,879,15,89.5,0,1,21,0
u_026781,MX,premium_individual,119,19,27.4,0,1,3,0
u_008421,ES,premium_individual,401,22,99.4,0,1,1,0
u_017131,CL,premium_individual,447,18,74.2,0,1,8,0
u_009027,CL,premium_individual,5,17,84.7,0,1,5,0
u_048036,IT,premium_individual,1150,15,43.6,0,1,10,0
u_026145,ES,premium_individual,379,15,45.5,0,0,19,0
u_030317,MX,premium_familiar,967,1,9.6,0,1,6,1
u_032384,US,premium_individual,528,17,54.7,0,1,3,0
u_016666,CL,premium_individual,2455,17,52.4,0,1,2,0
u_045139,ES,premium_individual,952,23,24.1,1,1,4,0
u_013427,US,premium_individual,730,17,29.1,0,1,18,0
u_033546,US,premium_familiar,397,17,58.4,3,1,5,1
u_031581,FR,premium_individual,320,14,47.1,0,1,32,0
u_019900,CO,premium_individual,557,14,29.9,1,1,2,0
u_036842,US,premium_individual,113,18,41.3,0,1,12,0
u_004816,ES,premium_individual,238,17,35.8,1,1,7,0
u_029964,AR,premium_individual,712,19,51.0,1,1,9,0
u_012618,IT,premium_individual,136,17,39.1,0,1,25,0
u_016806,ES,premium_individual,584,21,23.8,1,1,3,0
u_040117,ES,premium_individual,1502,21,75.8,0,1,2,0
u_028126,US,premium_individual,1124,17,48.3,2,1,3,1
u_004841,ES,premium_individual,1879,21,43.2,0,1,2,0
u_011871,CO,premium_estudiante,79,15,31.0,0,1,2,0
u_012224,ES,premium_individual,174,17,35.2,0,1,9,0
u_001112,AR,premium_individual,370,2,20.0,0,0,4,1
u_002285,US,premium_individual,356,15,31.3,0,0,6,0
u_001593,ES,premium_estudiante,1013,17,83.1,0,1,26,0
u_022316,MX,premium_individual,199,20,89.7,0,1,1,0
u_038092,US,premium_familiar,35,14,50.0,0,1,6,0
u_045299,ES,premium_estudiante,540,20,80.1,0,1,4,0
u_021492,MX,premium_individual,350,15,32.5,0,1,5,0
u_007522,FR,premium_individual,494,21,23.3,0,1,8,0
u_025590,MX,premium_individual,578,4,22.7,0,0,4,1
u_026963,US,premium_familiar,229,19,38.9,0,1,12,0
u_008879,US,premium_individual,833,17,32.6,0,0,4,0
u_019651,ES,premium_individual,353,5,25.4,0,1,10,0
u_042222,ES,premium_individual,390,1,11.4,0,1,23,1
u_003526,US,premium_individual,78,22,76.1,0,1,5,0
u_015697,IT,premium_familiar,132,15,41.6,0,1,3,0
u_040781,CO,premium_individual,814,22,46.8,0,1,2,0
u_003872,AR,premium_individual,493,5,38.3,1,1,3,1
u_028200,ES,premium_familiar,347,17,38.8,0,1,6,0
u_042845,MX,premium_individual,158,17,44.8,0,1,2,0
u_049786,ES,premium_individual,428,20,16.7,1,1,25,1
u_044484,ES,premium_individual,156,4,29.7,1,1,9,1
u_038590,US,premium_familiar,650,22,52.2,0,1,2,0
u_038770,MX,premium_individual,964,16,23.8,0,0,4,0
u_022781,ES,premium_individual,73,18,44.5,1,1,2,0
u_016443,IT,premium_individual,528,16,37.7,0,1,3,0
u_006175,CL,premium_individual,468,22,122.3,1,1,3,0
u_035767,CO,premium_individual,106,17,30.2,1,1,7,0
u_018524,MX,premium_individual,64,1,19.9,0,1,13,1
u_027070,AR,premium_individual,244,18,29.7,1,1,3,0
u_034225,AR,premium_familiar,163,18,22.7,3,1,4,1
u_044084,US,premium_individual,873,17,22.4,0,1,6,0
u_029512,MX,premium_familiar,492,14,11.3,0,1,4,0
u_025763,US,premium_individual,255,1,17.5,0,1,9,1
u_033019,MX,premium_individual,1537,16,51.3,0,1,4,0
u_021373,MX,premium_individual,768,18,35.8,0,1,3,0
u_011214,MX,premium_familiar,637,21,47.0,0,1,3,0
u_005784,DE,premium_familiar,500,17,25.4,0,0,17,0
u_006195,ES,premium_individual,1281,1,25.9,0,1,7,0
u_010190,CO,premium_individual,231,15,75.7,0,1,11,0
u_002589,AR,premium_individual,209,14,36.6,0,1,10,0
u_032162,CL,premium_familiar,613,0,19.2,0,1,8,0
u_028795,ES,premium_individual,642,19,62.4,0,0,8,0
u_026120,ES,premium_individual,326,16,22.0,1,1,12,0
u_004063,AR,premium_individual,358,14,19.5,0,1,14,0
u_016345,CL,premium_individual,407,18,29.3,0,0,4,0
u_045706,ES,premium_estudiante,590,13,32.8,0,1,2,0
u_025001,BR,premium_familiar,729,0,15.1,0,1,13,1
u_037027,ES,premium_familiar,460,22,17.0,0,1,6,0
u_012001,IT,premium_individual,768,20,26.9,0,1,4,0
u_034354,ES,premium_individual,852,18,25.6,0,1,4,0
u_018123,ES,premium_individual,530,13,18.2,0,1,7,0
u_007149,AR,premium_individual,354,20,16.2,0,1,6,0
u_045457,ES,premium_individual,930,18,47.6,0,1,5,0
u_021856,FR,premium_individual,1518,3,11.5,0,1,7,0
u_010244,FR,premium_individual,820,17,38.5,0,1,16,0
u_018248,US,premium_individual,589,12,15.1,0,1,7,0
u_027615,IT,premium_individual,944,17,32.7,0,1,7,0
u_047816,CO,premium_estudiante,711,20,140.6,0,1,4,0
u_012117,FR,premium_individual,323,15,38.0,0,1,12,0
u_030667,ES,premium_familiar,50,18,87.1,0,1,3,0
u_007634,AR,premium_individual,216,10,30.1,1,0,8,1
u_026596,CL,premium_individual,941,16,27.2,2,1,4,0
u_018010,ES,premium_individual,2140,20,109.7,0,1,17,0
u_008467,ES,premium_estudiante,235,15,27.3,0,1,3,0
u_041856,ES,premium_individual,619,20,59.4,0,1,2,0
u_049195,ES,premium_familiar,1192,18,13.3,0,1,3,0
u_006338,ES,premium_individual,311,17,29.6,0,1,3,0
u_034579,ES,premium_individual,381,17,33.8,0,1,7,0
u_032854,MX,premium_familiar,220,5,17.5,0,1,9,0
u_047002,MX,premium_individual,231,17,36.5,0,1,3,0
u_025451,CO,premium_familiar,764,19,71.5,1,1,6,0
u_020754,ES,premium_individual,747,4,12.5,0,1,5,0
u_023477,ES,premium_individual,182,17,33.5,0,0,5,0
u_008492,ES,premium_familiar,711,17,33.9,0,1,5,0
u_022767,US,premium_estudiante,488,21,81.9,0,1,7,0
u_009693,ES,premium_individual,353,17,58.3,0,1,8,0
u_008177,ES,premium_individual,168,15,61.9,0,1,2,0
u_030373,ES,premium_individual,181,16,75.9,0,1,3,0
u_009648,US,premium_familiar,742,14,69.5,1,1,6,0
u_012623,US,premium_individual,321,18,80.1,0,0,2,0
u_016259,FR,premium_estudiante,390,20,30.4,0,1,5,0
u_034883,CL,premium_individual,1536,24,92.3,1,0,11,0
u_041169,ES,premium_individual,898,22,50.8,0,1,5,0
u_029083,ES,premium_individual,93,19,22.5,0,1,4,0
u_016218,ES,premium_familiar,195,14,29.8,0,1,9,0
u_016815,MX,premium_individual,427,0,23.3,3,1,7,1
u_022827,ES,premium_individual,506,17,27.5,1,1,5,0
u_016203,ES,premium_individual,212,17,33.9,0,1,8,0
u_028408,ES,premium_estudiante,475,16,12.6,0,1,6,0
u_035367,AR,premium_individual,1011,1,18.3,0,1,7,0
u_044536,BR,premium_estudiante,188,17,28.3,0,1,3,0
u_035045,BR,premium_estudiante,538,16,59.9,0,1,3,0
u_003646,ES,premium_estudiante,995,16,19.0,0,0,3,0
u_003338,ES,premium_individual,667,19,179.3,2,1,2,0
u_007373,ES,premium_individual,171,13,25.2,0,1,10,0
u_004960,ES,premium_individual,505,17,33.3,0,1,2,0
u_011013,ES,premium_individual,401,19,23.7,0,1,5,0
u_021967,DE,premium_individual,495,15,138.7,0,1,5,0
u_049512,FR,premium_familiar,54,13,32.6,0,1,4,0
u_020953,BR,premium_estudiante,178,15,41.4,0,0,5,0
